pricing_scenario,version,pricing_scenario_name,date,variable,EU,China,Others,India,Turkey,South Korea,United States,United Kingdom
default,v2,USD60/bbl (actual),2023-09-29,value_eur,77624398.05514683,221397944.66900483,175215160.53474435,136196629.42471272,97837601.76851068,5875806.379584215,0.0,0.0
default,v2,USD60/bbl (actual),2023-09-30,value_eur,75898806.33996591,224916319.39576384,175479345.55542374,127089601.88361181,100207630.76259293,5134263.736753286,0.0,0.0
default,v2,USD60/bbl (actual),2023-10-01,value_eur,73438588.7420429,223209623.18042755,181657362.1917949,114404171.8386216,100746429.66474347,6401052.776753286,0.0,0.0
default,v2,USD60/bbl (actual),2023-10-02,value_eur,73437267.39181864,232199294.30079824,175937408.80624264,118463681.5548718,102217910.01700754,5735592.706753286,0.0,0.0
default,v2,USD60/bbl (actual),2023-10-03,value_eur,75779450.18260832,229407644.90224895,173894120.25923753,118721590.80727658,94136598.19199836,7177219.871753286,0.0,0.0
default,v2,USD60/bbl (actual),2023-10-04,value_eur,73013865.28062627,236848701.53253588,177712954.5532966,122789159.30423093,93767246.88086358,8326888.776753286,0.0,0.0
default,v2,USD60/bbl (actual),2023-10-05,value_eur,76733980.39224406,226530692.98213223,170574104.41181865,126679990.5271506,95565997.72576605,7533426.301812215,0.0,0.0
default,v2,USD60/bbl (actual),2023-10-06,value_eur,71049865.95645155,226852667.1512477,166787504.26526028,121669449.62262881,87367575.06814338,9018556.046812216,0.0,0.0
default,v2,USD60/bbl (actual),2023-10-07,value_eur,70190614.28092523,232139105.22213095,170216916.81318703,120375658.10044837,88586740.6651753,9682541.291812215,0.0,0.0
default,v2,USD60/bbl (actual),2023-10-08,value_eur,66833160.4589274,229964969.50694185,175686030.84039518,117100721.57068333,91001722.79281862,9661532.171812216,0.0,0.0
default,v2,USD60/bbl (actual),2023-10-09,value_eur,65267897.4184243,225138615.12457556,171755064.73338693,117021426.92051145,94045667.00752006,10786947.341812214,0.0,0.0
default,v2,USD60/bbl (actual),2023-10-10,value_eur,65546437.52579112,228129757.48128337,159737529.40453252,107689427.86816224,88980814.97585896,11395631.406812215,0.0,0.0
default,v2,USD60/bbl (actual),2023-10-11,value_eur,63511277.21684294,229046953.08000237,152170102.8878582,114905543.56732976,89001075.03838387,10392048.015058931,0.0,0.0
default,v2,USD60/bbl (actual),2023-10-12,value_eur,66733006.32397025,222115328.5724761,158095060.30004692,114429150.73917736,88880765.57996416,12488176.566123152,0.0,0.0
default,v2,USD60/bbl (actual),2023-10-13,value_eur,60464060.344501615,221242759.86798412,163262047.5937241,101827489.85929278,86220564.45840976,13259843.066123152,0.0,0.0
default,v2,USD60/bbl (actual),2023-10-14,value_eur,62715886.29231273,223030390.58751267,156528642.82886896,99519147.06695426,85323571.52603391,13749637.206123153,0.0,0.0
default,v2,USD60/bbl (actual),2023-10-15,value_eur,65309676.02193977,215697257.10270724,141286119.97709143,103773023.2280645,82362956.86270139,12787375.741123153,0.0,0.0
default,v2,USD60/bbl (actual),2023-10-16,value_eur,64376223.56711598,219059810.92620888,150046068.79135054,106295088.46018587,81634786.31499915,14122092.366123153,0.0,0.0
default,v2,USD60/bbl (actual),2023-10-17,value_eur,64874554.2140225,219470944.64952782,161076638.10356262,104400365.31099129,90762291.70088442,13323059.494952153,0.0,0.0
default,v2,USD60/bbl (actual),2023-10-18,value_eur,66265921.032595865,216722409.74319932,156328073.1282554,115960299.40882649,90663807.3518885,12173390.589952152,0.0,0.0
default,v2,USD60/bbl (actual),2023-10-19,value_eur,64996228.13507848,214658988.36956796,149983761.8742289,114014131.19491675,90890230.30951478,12560055.921455724,0.0,0.0
default,v2,USD60/bbl (actual),2023-10-20,value_eur,65939174.1488833,211779807.94497204,148292993.2120355,128786939.44813156,93735428.6239421,11074926.176455723,0.0,0.0
default,v2,USD60/bbl (actual),2023-10-21,value_eur,66591653.01430875,210769994.50787482,141307150.11756268,131809441.72212908,89543612.49270311,10942496.406455724,0.0,0.0
default,v2,USD60/bbl (actual),2023-10-22,value_eur,68108671.36200894,207562942.50104618,135836209.26327887,145215306.1236962,92949127.42279673,16076915.563025367,0.0,0.0
default,v2,USD60/bbl (actual),2023-10-23,value_eur,74350570.86110723,209795319.74295297,133049396.30994654,142748545.0160393,89326270.55354382,18107170.475061573,0.0,0.0
default,v2,USD60/bbl (actual),2023-10-24,value_eur,74061943.4630384,214943977.94662675,141224715.30272168,141439487.29974216,91218724.0762303,17332042.119908,0.0,0.0
default,v2,USD60/bbl (actual),2023-10-25,value_eur,77735703.07687305,210564694.66278765,154356043.55129594,147976711.1591095,87156513.90610425,17332042.119908,0.0,0.0
default,v2,USD60/bbl (actual),2023-10-26,value_eur,71612581.10144249,210380015.79341668,143103232.44695577,144762227.33695891,82470804.82552604,17966934.183214493,0.0,0.0
default,v2,USD60/bbl (actual),2023-10-27,value_eur,74396845.44153394,223594994.22082534,133678754.25514397,149767786.98105657,80509601.70735855,17140270.983214494,0.0,0.0
default,v2,USD60/bbl (actual),2023-10-28,value_eur,76587890.02612032,215079948.02004275,144824324.0531028,153136113.36499915,80671763.65551874,16650476.843214493,0.0,0.0
default,v2,USD60/bbl (actual),2023-10-29,value_eur,74322351.74599382,225226124.66114554,144599601.92549542,154028488.2311384,82024629.03986685,16434610.038214494,0.0,0.0
default,v2,USD60/bbl (actual),2023-10-30,value_eur,74471036.1515982,216550376.5342937,147097215.12637857,155774019.57062098,83589120.85788561,15099893.413214492,0.0,0.0
default,v2,USD60/bbl (actual),2023-10-31,value_eur,71906866.73640406,212875849.84924963,132946457.93167214,167473332.51864344,82637939.32085964,14647922.629385492,0.0,0.0
default,v2,USD60/bbl (actual),2023-11-01,value_eur,73973885.73700757,217413297.17619595,144084019.15916276,162680295.98143935,84175579.88780142,15450531.909385493,0.0,0.0
default,v2,USD60/bbl (actual),2023-11-02,value_eur,71320857.84025045,231541814.33623695,144590074.1028388,160542618.5494974,83551618.4015301,14880224.187822994,0.0,0.0
default,v2,USD60/bbl (actual),2023-11-03,value_eur,73876633.01695189,233045102.55606574,140864683.3304668,153180154.10193643,87312482.88088594,17331503.89342299,0.0,0.0
default,v2,USD60/bbl (actual),2023-11-04,value_eur,76813027.14768314,233983166.83217138,151157790.16182712,149196083.8546614,81218141.04241575,17029003.013422992,0.0,0.0
default,v2,USD60/bbl (actual),2023-11-05,value_eur,79095376.8014984,237190983.57073787,151386956.50812802,141060519.50058416,78529273.58769849,12323967.26185335,0.0,0.0
default,v2,USD60/bbl (actual),2023-11-06,value_eur,77288978.97887461,244497041.9453465,156564120.9144435,141447738.50638798,83397696.14244016,8386573.324817143,0.0,0.0
default,v2,USD60/bbl (actual),2023-11-07,value_eur,82133383.09422617,253134372.92854467,151974431.01081014,144923268.352065,88886525.56194296,10327601.15589209,0.0,0.0
default,v2,USD60/bbl (actual),2023-11-08,value_eur,83104871.74965699,256486324.72696337,140138802.88830486,147922369.3507933,95080119.94370008,10732131.380892092,0.0,0.0
default,v2,USD60/bbl (actual),2023-11-09,value_eur,86744375.11070742,250190575.93780667,143530378.04477453,144993009.75002345,102780396.36373971,8657950.246521378,0.0,0.0
default,v2,USD60/bbl (actual),2023-11-10,value_eur,86786258.60617183,238622211.4943564,148128422.9085434,144266986.0199143,107863379.0737106,12054093.08594459,0.0,0.0
default,v2,USD60/bbl (actual),2023-11-11,value_eur,83837475.19164915,237809696.4501571,143902114.2422587,147387658.99151418,104428189.92308724,13174655.605944589,0.0,0.0
default,v2,USD60/bbl (actual),2023-11-12,value_eur,84434472.95775397,229125401.8816993,156945896.9001432,144238018.42297554,113179095.58639191,13438687.340944588,0.0,0.0
default,v2,USD60/bbl (actual),2023-11-13,value_eur,90626139.76353118,238172485.84067345,146927652.1019041,152507402.15577653,111139397.59012036,13438687.340944588,0.0,0.0
default,v2,USD60/bbl (actual),2023-11-14,value_eur,97161084.46680172,253366863.4398562,151495002.72521573,138599035.27443543,101984853.06409176,13480258.37594459,0.0,0.0
default,v2,USD60/bbl (actual),2023-11-15,value_eur,103566139.09839799,255242182.6371897,147661407.8007298,136851628.86273962,101530708.8197759,14564755.475978017,0.0,0.0
default,v2,USD60/bbl (actual),2023-11-16,value_eur,106023147.30884896,242989427.21434495,158694836.6121213,145976201.82467753,103912530.10044871,14564755.475978017,0.0,0.0
default,v2,USD60/bbl (actual),2023-11-17,value_eur,105124953.17804573,240518869.25661176,158451501.34579796,140478829.47125205,100635749.4205059,12429174.63514252,0.0,0.0
default,v2,USD60/bbl (actual),2023-11-18,value_eur,102811081.56752889,242575243.4246642,143369489.6316221,141893593.7290927,100596661.42146333,12658790.61514252,0.0,0.0
default,v2,USD60/bbl (actual),2023-11-19,value_eur,103389326.82848041,249351881.47633982,140859920.7178604,136503441.25275853,96027269.62517834,12523820.340142518,0.0,0.0
default,v2,USD60/bbl (actual),2023-11-20,value_eur,104419176.01932903,252549510.1378703,145940585.5675327,132833835.63366827,92600502.37975502,15680110.228292387,0.0,0.0
default,v2,USD60/bbl (actual),2023-11-21,value_eur,103234786.75616553,236812253.72706816,143127590.2934272,136434950.77708456,89420532.02722178,13516172.88737101,0.0,0.0
default,v2,USD60/bbl (actual),2023-11-22,value_eur,98933015.63073133,234525932.54082346,160786410.52755517,137190760.7756051,90082274.09980763,13660629.61737101,0.0,0.0
default,v2,USD60/bbl (actual),2023-11-23,value_eur,95340411.70703615,232012089.70142248,158431802.43300104,147107720.9316685,82817897.53701326,15405207.33137258,0.0,0.0
default,v2,USD60/bbl (actual),2023-11-24,value_eur,97320280.53131784,231518982.15263525,155770712.44410142,148246090.7936525,80198755.73012055,11613735.271949368,0.0,0.0
default,v2,USD60/bbl (actual),2023-11-25,value_eur,97213102.6608261,234857874.1251876,157327149.88600668,140375423.6949825,76595089.09744598,13318001.82408587,0.0,0.0
default,v2,USD60/bbl (actual),2023-11-26,value_eur,103167405.76315002,238050592.90842274,142937615.60670432,143650732.28777334,69008182.98467545,12608668.089085868,0.0,0.0
default,v2,USD60/bbl (actual),2023-11-27,value_eur,97502753.51629733,227329657.30981836,150700308.8427007,129504134.83494784,67947005.0972446,13713292.984085869,0.0,0.0
default,v2,USD60/bbl (actual),2023-11-28,value_eur,91545548.83063793,213214708.34781766,157705797.67293546,144749131.77090797,82177649.48923354,13948399.119085867,0.0,0.0
default,v2,USD60/bbl (actual),2023-11-29,value_eur,86231278.16861315,205353272.43834347,158863612.1916984,139011191.58860278,86804768.28621332,12304534.19905244,0.0,0.0
default,v2,USD60/bbl (actual),2023-11-30,value_eur,88565981.02719758,219091106.57240632,146697728.93736625,126482899.3842944,93067414.10288838,12753099.84405244,0.0,0.0
default,v2,USD60/bbl (actual),2023-12-01,value_eur,95333759.28518544,224263521.95748618,152429199.63075492,133726417.35430075,97809528.78284279,14261226.66428794,0.0,0.0
default,v2,USD60/bbl (actual),2023-12-02,value_eur,97864802.913236,220411534.3654868,158532161.9750474,136308719.90987796,98271829.0971909,14332341.77428794,0.0,0.0
default,v2,USD60/bbl (actual),2023-12-03,value_eur,98682881.12809202,221350050.4461369,161829851.50617394,141072066.06886384,103533516.47522335,17055643.869659245,0.0,0.0
default,v2,USD60/bbl (actual),2023-12-04,value_eur,92597321.84068836,219994922.0240283,155828544.75227636,140843639.08242378,102163866.46378206,14708414.431509377,0.0,0.0
default,v2,USD60/bbl (actual),2023-12-05,value_eur,98423312.3644006,220222578.11215225,158607433.8052412,134838905.54891804,102476747.32825617,14827159.147218237,0.0,0.0
default,v2,USD60/bbl (actual),2023-12-06,value_eur,100437083.04388462,225940553.5793644,150925816.01237458,134729858.35395268,102215384.73175053,14344653.497218234,0.0,0.0
default,v2,USD60/bbl (actual),2023-12-07,value_eur,100382213.72346486,224693841.8578822,161557979.83073977,126150556.14723413,106670587.8542165,12123916.638216661,0.0,0.0
default,v2,USD60/bbl (actual),2023-12-08,value_eur,97286166.16422068,227953552.96940795,165407416.3445569,125482833.68246984,109075022.41790065,15000149.652945234,0.0,0.0
default,v2,USD60/bbl (actual),2023-12-09,value_eur,101406216.35908386,226768027.89391702,154766672.07215354,129343423.28523728,118521537.06396033,13361860.110808734,0.0,0.0
default,v2,USD60/bbl (actual),2023-12-10,value_eur,103686924.44986643,220929877.34839186,162782653.80864653,123961149.39796951,123835267.61869802,13326749.760808736,0.0,0.0
default,v2,USD60/bbl (actual),2023-12-11,value_eur,105199217.22645783,224064379.895665,158450607.0488762,132532985.88010144,128893059.12651789,13409730.075808736,0.0,0.0
default,v2,USD60/bbl (actual),2023-12-12,value_eur,107917076.02650812,232269374.74968362,169654255.47481748,120963668.84463908,125457807.24872494,13620430.235808734,0.0,0.0
default,v2,USD60/bbl (actual),2023-12-13,value_eur,106633935.78068851,234965663.3737306,167416239.5154108,128126149.06608912,123478644.56730604,16187645.99939144,0.0,0.0
default,v2,USD60/bbl (actual),2023-12-14,value_eur,107759280.91320033,225997059.31282666,173056960.46820065,129843379.48620403,121159289.80545111,15936297.75939144,0.0,0.0
default,v2,USD60/bbl (actual),2023-12-15,value_eur,104238273.74630807,219972349.00664863,179557527.7691558,129039098.49251853,118707929.22738549,14112472.07439144,0.0,0.0
default,v2,USD60/bbl (actual),2023-12-16,value_eur,104116181.45082162,208070251.6128222,175989016.17047182,123903647.40879741,122443125.03007591,13407210.75939144,0.0,0.0
default,v2,USD60/bbl (actual),2023-12-17,value_eur,101005529.21881475,206877579.26960513,183420373.86528683,132544368.99926493,117478312.05265231,10670663.784020135,0.0,0.0
default,v2,USD60/bbl (actual),2023-12-18,value_eur,103220319.75280644,206853487.47733736,183061538.9518816,125024615.90334864,119441689.12292488,11823064.686156634,0.0,0.0
default,v2,USD60/bbl (actual),2023-12-19,value_eur,94050738.5534656,198790561.1304236,186603140.89686862,139786068.7235512,120373899.19811435,11550586.115447776,0.0,0.0
default,v2,USD60/bbl (actual),2023-12-20,value_eur,94935995.64711879,190637286.27631903,195488339.43222433,128017141.08716123,114464727.73967576,11965107.090447778,0.0,0.0
default,v2,USD60/bbl (actual),2023-12-21,value_eur,97553130.38913293,194004200.42381626,190538724.99263212,130867814.35796762,114419089.00970769,11760506.045447778,0.0,0.0
default,v2,USD60/bbl (actual),2023-12-22,value_eur,98612085.31608784,192318235.98564473,185037152.51850578,125562750.14162704,113664603.77366185,9362906.18001092,0.0,0.0
default,v2,USD60/bbl (actual),2023-12-23,value_eur,95454191.08731127,195015808.06852096,187622211.20330733,132693489.06493728,107693591.68695739,8176366.65001092,0.0,0.0
default,v2,USD60/bbl (actual),2023-12-24,value_eur,93559330.45768622,206916096.44561192,185662902.92585564,128597130.23193417,105990710.03045833,9762736.85143949,0.0,0.0
default,v2,USD60/bbl (actual),2023-12-25,value_eur,92190477.06824802,208700838.55739078,184203417.54963717,115964740.03990738,109478928.52836432,11515191.351360912,0.0,0.0
default,v2,USD60/bbl (actual),2023-12-26,value_eur,93811718.88464764,212559878.28889608,168110897.1851477,116753982.09024453,99997817.18754911,11879807.62330377,0.0,0.0
default,v2,USD60/bbl (actual),2023-12-27,value_eur,92610023.33076136,216433544.7278514,165298098.56032044,105204721.08004479,95957905.56484771,9817393.010649635,0.0,0.0
default,v2,USD60/bbl (actual),2023-12-28,value_eur,90460967.23827218,211075194.0865996,157898376.65841225,110730189.94138183,87526563.2370194,9995463.530649634,0.0,0.0
default,v2,USD60/bbl (actual),2023-12-29,value_eur,86788589.73608889,219512983.19298416,152286750.76804945,95355178.1619744,84848849.96368073,10678739.801649634,0.0,0.0
default,v2,USD60/bbl (actual),2023-12-30,value_eur,88768024.63886376,224701112.1099491,157980224.35558036,103371150.20829687,91237485.81706038,10678739.801649634,0.0,0.0
default,v2,USD60/bbl (actual),2023-12-31,value_eur,93043603.042453,219255500.88896063,150400997.41071424,90070865.03411677,94805668.90052924,10433933.591649633,0.0,0.0
default,v2,USD60/bbl (actual),2024-01-01,value_eur,92248184.71116972,216615965.6158498,149640704.3648855,100051156.05841394,88673582.14332333,10908141.773741705,0.0,0.0
default,v2,USD60/bbl (actual),2024-01-02,value_eur,97510718.85983492,227403121.24766093,154017942.50135866,87512249.72259793,91587754.67585646,11401930.909098849,0.0,0.0
default,v2,USD60/bbl (actual),2024-01-03,value_eur,94157285.81576669,238554903.12574196,139831327.7973419,88503103.84092177,92685311.58463363,11369922.359174635,0.0,0.0
default,v2,USD60/bbl (actual),2024-01-04,value_eur,93200551.60521434,234227454.8629065,132623693.2891419,88899505.82479623,95056249.54712936,13573843.438318044,0.0,0.0
default,v2,USD60/bbl (actual),2024-01-05,value_eur,94838045.13319512,230397410.19541794,139746676.49283677,90545759.61622338,94268372.29542027,13769484.049026327,0.0,0.0
