pricing_scenario,version,pricing_scenario_name,date,variable,Crude oil,Oil products and chemicals,Pipeline gas,Coal,LNG,Crude oil qty,Oil products and chemicals qty,Pipeline gas qty,Coal qty,LNG qty
default,v2,USD60/bbl (actual),14/01/2022,value_eur,367309529.40,242130324.70,266305016.30,52760597.19,100919265.70,760461.01,398207.69,266574.55,425201.35,106270.23
default,v2,USD60/bbl (actual),15/01/2022,value_eur,346750288.20,232736461.30,264283871.80,52818988.01,111022507.60,715961.83,383756.91,265740.49,426824.42,116122.60
default,v2,USD60/bbl (actual),16/01/2022,value_eur,350243595.30,243244950.30,262801112.60,55292807.77,107939375.30,718552.96,396420.83,265471.87,446861.28,111582.49
default,v2,USD60/bbl (actual),17/01/2022,value_eur,346322648.90,238817533.50,262332785.30,53684222.27,99134448.80,707307.31,389294.88,266110.97,433671.57,101832.35
default,v2,USD60/bbl (actual),18/01/2022,value_eur,337218737.80,243148303.60,261405553.30,51765705.24,102648512.80,685625.43,402726.04,266562.46,416924.28,102410.44
default,v2,USD60/bbl (actual),19/01/2022,value_eur,338061076.60,238018530.80,260061133.10,50335424.59,98651735.08,683994.11,393981.77,266899.05,405247.14,97745.82
default,v2,USD60/bbl (actual),20/01/2022,value_eur,335825279.20,242353550.40,258626648.40,50830763.12,89179667.48,676678.32,398759.53,267125.66,409655.92,86212.28
default,v2,USD60/bbl (actual),21/01/2022,value_eur,341908874.60,241526620.00,256932651.50,52434954.78,87976365.01,683568.73,398975.75,267600.65,422529.35,85789.46
default,v2,USD60/bbl (actual),22/01/2022,value_eur,347871532.90,231793356.40,254886679.00,52833698.71,88344818.79,690687.50,381708.59,268013.62,423829.35,86106.06
default,v2,USD60/bbl (actual),23/01/2022,value_eur,351296169.90,226920411.70,252322121.20,54295175.51,90864766.22,693741.33,374878.86,268195.64,434966.07,90414.36
default,v2,USD60/bbl (actual),24/01/2022,value_eur,350014349.80,231743653.60,249966687.30,57201925.96,86337644.11,687941.48,385122.91,268965.98,458443.71,85144.46
default,v2,USD60/bbl (actual),25/01/2022,value_eur,360108596.80,223596693.80,248011152.30,59466993.34,75546915.91,704125.52,370797.31,270114.52,477939.42,74799.59
default,v2,USD60/bbl (actual),26/01/2022,value_eur,375651647.50,218220384.40,245923846.30,57697809.43,89572832.18,728457.94,362802.73,271501.60,463863.57,90548.51
default,v2,USD60/bbl (actual),27/01/2022,value_eur,381028502.50,215591753.90,244579145.20,59027820.17,89111399.21,733526.67,360565.40,273642.20,473396.00,90587.87
default,v2,USD60/bbl (actual),28/01/2022,value_eur,378976830.20,211244977.20,242302155.10,58792118.14,65607188.45,726835.23,349318.77,274652.38,470804.28,70317.11
default,v2,USD60/bbl (actual),29/01/2022,value_eur,398148130.70,218332886.30,240198594.60,59910042.05,61514611.86,756098.23,359339.66,275682.59,477964.21,66024.89
default,v2,USD60/bbl (actual),30/01/2022,value_eur,389628438.50,211769214.40,238019429.70,55969112.16,71482479.52,736119.27,351481.43,276388.22,444743.92,76461.15
default,v2,USD60/bbl (actual),31/01/2022,value_eur,388913455.70,214406805.70,236069745.00,56174364.65,67955802.13,731856.51,362022.17,277235.22,445290.92,71864.83
default,v2,USD60/bbl (actual),01/02/2022,value_eur,412637037.90,202716201.00,237276053.70,57315419.11,69573997.86,771179.66,333853.13,281209.23,451158.25,76370.58
default,v2,USD60/bbl (actual),02/02/2022,value_eur,418650281.80,204359669.00,237550081.70,57638133.96,71798376.78,776474.15,335338.46,284206.98,450141.15,80300.99
default,v2,USD60/bbl (actual),03/02/2022,value_eur,412486132.60,199340480.80,238002324.10,61515109.89,77484928.22,760759.09,328555.73,287087.15,476423.69,86413.52
default,v2,USD60/bbl (actual),04/02/2022,value_eur,403600101.10,196874020.70,238043268.10,60856601.15,77126713.75,743662.80,318855.19,289281.69,469965.30,86536.51
default,v2,USD60/bbl (actual),05/02/2022,value_eur,405307017.80,209288587.50,239090280.10,62331984.93,81683073.77,743269.36,336364.25,292035.03,482259.27,91481.74
default,v2,USD60/bbl (actual),06/02/2022,value_eur,413609273.40,210424550.90,240823175.60,59455514.81,72319967.42,753109.59,333671.46,295162.98,459465.03,81929.90
default,v2,USD60/bbl (actual),07/02/2022,value_eur,407066381.60,221221674.80,241880844.20,55962145.34,75092370.80,739950.66,348016.45,297296.38,429852.85,86660.49
default,v2,USD60/bbl (actual),08/02/2022,value_eur,383442662.50,225192188.70,242422645.80,56172042.07,83425709.60,693781.44,355558.26,298599.39,428258.47,97086.53
default,v2,USD60/bbl (actual),09/02/2022,value_eur,372669929.30,225791096.80,241797029.40,58383729.45,72427098.60,672470.24,352761.48,298526.15,445061.29,86037.43
default,v2,USD60/bbl (actual),10/02/2022,value_eur,351542285.20,231294117.10,240109720.40,60241103.40,79133488.54,632287.26,356107.91,297490.38,456855.91,92240.48
default,v2,USD60/bbl (actual),11/02/2022,value_eur,373942305.00,236818295.20,238906036.90,59676342.40,79133488.54,666890.42,367683.44,296802.80,449854.59,92240.48
default,v2,USD60/bbl (actual),12/02/2022,value_eur,362744660.50,232087177.40,238077966.70,57581843.11,76023085.81,644772.39,359525.83,296401.94,433410.85,91229.81
default,v2,USD60/bbl (actual),13/02/2022,value_eur,381913230.70,231612474.50,237524511.60,60426852.62,74028315.74,674971.14,357693.62,296337.50,451553.74,90893.81
default,v2,USD60/bbl (actual),14/02/2022,value_eur,383876144.70,233478233.60,237268307.60,61363756.49,78744107.28,675851.79,353490.35,296488.92,456690.07,96083.61
default,v2,USD60/bbl (actual),15/02/2022,value_eur,374763289.00,246468890.50,235061329.90,60787934.31,75243913.03,657227.17,375875.29,294358.43,452770.07,91543.50
default,v2,USD60/bbl (actual),16/02/2022,value_eur,364266416.30,255631023.90,232353334.10,62796615.17,72736415.44,637371.35,384802.19,291717.81,468318.79,87490.94
default,v2,USD60/bbl (actual),17/02/2022,value_eur,368982765.40,267628700.40,229800779.60,59252057.78,71599867.76,643967.74,403320.54,289221.74,442499.29,86690.66
default,v2,USD60/bbl (actual),18/02/2022,value_eur,372332277.70,276980977.40,227610635.10,62002503.37,63348196.44,646214.33,415401.43,287080.85,459699.21,79021.27
default,v2,USD60/bbl (actual),19/02/2022,value_eur,365490554.10,273944139.70,224729351.40,61543147.93,67890282.04,631591.66,409698.67,284282.47,453806.71,84259.03
default,v2,USD60/bbl (actual),20/02/2022,value_eur,342990874.50,277855057.00,221895159.10,64272966.11,67850878.42,591277.33,412705.12,281457.11,472595.79,84223.03
default,v2,USD60/bbl (actual),21/02/2022,value_eur,359020320.80,259232577.90,218928241.40,67622133.26,72765565.64,616526.42,384737.01,278603.52,496468.36,89316.71
default,v2,USD60/bbl (actual),22/02/2022,value_eur,374545449.40,268705587.30,216955268.00,64912228.29,67306707.37,641432.23,394861.12,276753.28,473598.93,83673.99
default,v2,USD60/bbl (actual),23/02/2022,value_eur,381314916.60,288754753.80,215956422.70,70137033.99,76695201.24,651532.18,427721.21,275555.72,505620.21,93768.55
default,v2,USD60/bbl (actual),24/02/2022,value_eur,379667234.70,284392209.80,218480755.40,67766108.45,70759668.51,647675.32,419062.34,278027.21,488014.79,89621.65
default,v2,USD60/bbl (actual),25/02/2022,value_eur,357134397.60,293029533.70,223496510.90,68490819.70,75740485.81,609171.60,424174.93,282714.06,489835.79,95290.01
default,v2,USD60/bbl (actual),26/02/2022,value_eur,353323483.60,300654580.80,228376034.20,67062327.79,78371133.69,601370.75,433112.96,286980.48,478584.50,99964.39
default,v2,USD60/bbl (actual),27/02/2022,value_eur,339389065.60,309335363.00,233191857.40,68442628.64,75001963.97,576470.44,441435.85,291040.27,487226.50,95120.18
default,v2,USD60/bbl (actual),28/02/2022,value_eur,371569512.20,309259814.30,237797464.50,66731570.80,73024538.26,627728.37,440018.72,295026.44,470041.64,94458.00
default,v2,USD60/bbl (actual),01/03/2022,value_eur,361799959.00,304492233.50,241855991.60,67776145.63,72117263.34,611283.35,431287.52,298009.59,476451.86,94175.16
default,v2,USD60/bbl (actual),02/03/2022,value_eur,364388802.90,310373466.80,246681287.90,63225478.02,76482917.10,613910.31,440830.05,301068.20,442060.44,98961.92
default,v2,USD60/bbl (actual),03/03/2022,value_eur,363916997.50,313755895.90,252273006.60,63573011.22,71950987.81,611757.41,436182.08,304653.41,443585.59,94056.34
default,v2,USD60/bbl (actual),04/03/2022,value_eur,368448805.20,308377515.60,258789264.50,61228041.02,77724282.28,618320.72,424467.41,308579.13,424840.73,101337.28
default,v2,USD60/bbl (actual),05/03/2022,value_eur,362445159.70,313168311.90,266420018.40,62944120.44,78019531.83,606025.96,427790.65,312901.11,433037.67,101885.98
default,v2,USD60/bbl (actual),06/03/2022,value_eur,377636270.60,316546262.60,274016567.30,62393189.51,82781899.70,628669.39,433161.89,316384.16,425940.24,107165.53
default,v2,USD60/bbl (actual),07/03/2022,value_eur,374435238.50,334057526.30,282223964.70,64790929.70,79131568.40,621395.61,461611.82,319772.03,436523.89,102631.64
default,v2,USD60/bbl (actual),08/03/2022,value_eur,392553157.70,337146352.40,291451038.10,67335680.47,79099534.73,645410.80,467446.91,323472.71,451500.04,102375.94
default,v2,USD60/bbl (actual),09/03/2022,value_eur,387365035.90,326619710.70,300988828.00,65208000.05,71510682.98,634916.99,447609.16,326947.94,436393.19,92837.61
default,v2,USD60/bbl (actual),10/03/2022,value_eur,401551096.80,321848570.10,307955783.60,66667871.14,77913809.73,653463.07,440502.34,327139.91,445571.05,97147.42
default,v2,USD60/bbl (actual),11/03/2022,value_eur,428486412.10,312954262.50,313571033.90,65965844.91,82775823.06,688554.14,428890.84,326079.87,439187.48,105644.07
default,v2,USD60/bbl (actual),12/03/2022,value_eur,415593103.20,326173043.90,319362227.00,69120828.46,77908904.29,666569.46,443324.92,325317.47,452930.92,96981.42
default,v2,USD60/bbl (actual),13/03/2022,value_eur,412238262.60,315886856.20,324816771.40,64615835.53,86586980.65,657752.80,429906.06,323949.65,421344.85,106559.47
default,v2,USD60/bbl (actual),14/03/2022,value_eur,394663823.60,313217611.50,330709512.00,67479482.87,86919833.30,623435.73,423654.18,322634.56,439508.78,106715.60
default,v2,USD60/bbl (actual),15/03/2022,value_eur,395561385.70,324033308.90,336436422.90,69951339.01,82999965.59,620302.96,429858.92,321497.76,448437.93,101754.90
default,v2,USD60/bbl (actual),16/03/2022,value_eur,394154900.80,318661746.10,341500527.30,70501771.57,78572835.81,615132.94,416397.98,320645.57,445256.64,96809.68
default,v2,USD60/bbl (actual),17/03/2022,value_eur,392587808.10,316963480.70,345195857.20,74384315.04,75262522.21,609303.89,416348.18,318916.07,458320.14,91875.39
default,v2,USD60/bbl (actual),18/03/2022,value_eur,395006730.80,302818398.80,347909362.90,73792001.56,87265330.72,609436.49,399248.04,316393.49,451437.85,102570.87
default,v2,USD60/bbl (actual),19/03/2022,value_eur,397744984.40,299743909.40,350263108.60,68868332.70,77503181.77,614482.35,393959.36,313899.92,415815.85,91522.57
default,v2,USD60/bbl (actual),20/03/2022,value_eur,395497977.50,302833799.20,352701674.40,73938262.97,72490350.70,611611.95,396109.49,312130.73,441510.93,85962.42
default,v2,USD60/bbl (actual),21/03/2022,value_eur,393133072.50,303650469.90,355752523.00,76993977.66,71541282.81,608851.12,389030.37,311363.27,453665.85,81574.91
default,v2,USD60/bbl (actual),22/03/2022,value_eur,374296726.10,309510583.30,358515294.00,76862241.01,75364995.49,583323.52,393081.45,310498.15,444323.57,86521.69
default,v2,USD60/bbl (actual),23/03/2022,value_eur,377972807.90,307480132.40,360264032.30,74648039.53,84316104.39,588683.58,386891.33,309317.96,422854.43,95654.98
default,v2,USD60/bbl (actual),24/03/2022,value_eur,375218654.60,309819580.60,363325011.40,75543686.09,84068906.80,586602.14,393493.96,309449.67,421322.21,94552.50
default,v2,USD60/bbl (actual),25/03/2022,value_eur,353242117.40,307079239.20,366251500.40,79049838.62,78180392.37,557880.62,387347.93,309161.47,438838.35,85882.71
default,v2,USD60/bbl (actual),26/03/2022,value_eur,372971263.70,302142519.30,368693163.80,80278432.26,77516400.67,586829.60,382129.49,308639.34,440227.71,85321.50
default,v2,USD60/bbl (actual),27/03/2022,value_eur,386032868.60,303095502.20,371909155.80,85864513.17,75160200.71,612506.46,382852.14,309243.95,464014.71,81303.59
default,v2,USD60/bbl (actual),28/03/2022,value_eur,372647405.70,313030671.50,374348543.40,82929728.84,72088982.23,593487.11,396257.19,309291.20,441804.57,76619.85
default,v2,USD60/bbl (actual),29/03/2022,value_eur,372023388.30,303093971.70,377207499.70,80288466.85,97038869.78,591703.95,386242.17,309845.13,424632.14,101655.56
default,v2,USD60/bbl (actual),30/03/2022,value_eur,371198681.10,291306160.40,381836810.80,84167289.37,106653197.50,593339.09,374880.53,311677.62,441782.35,111440.79
default,v2,USD60/bbl (actual),31/03/2022,value_eur,372228633.00,281633539.00,387184692.80,85557881.82,106653197.50,598336.59,361640.94,314050.96,440166.07,111440.79
default,v2,USD60/bbl (actual),01/04/2022,value_eur,378229455.30,293743846.90,390147071.90,87021648.00,87861165.19,608718.96,374983.06,314593.53,443358.92,91389.19
default,v2,USD60/bbl (actual),02/04/2022,value_eur,372169334.80,294107068.60,392373834.60,96383844.41,103231678.00,599137.03,371756.68,315049.56,484839.42,106812.06
default,v2,USD60/bbl (actual),03/04/2022,value_eur,362454838.80,284911810.00,394298934.30,91630864.01,117781386.20,584836.61,358596.38,315635.65,457131.20,117634.05
default,v2,USD60/bbl (actual),04/04/2022,value_eur,357147567.80,283221088.80,394610642.60,89552525.26,121480882.20,575791.98,353967.21,315315.67,440006.91,121974.72
default,v2,USD60/bbl (actual),05/04/2022,value_eur,361261473.80,278520795.30,393449519.40,86820913.33,118720252.60,583739.41,341938.26,314403.83,425094.48,117184.07
default,v2,USD60/bbl (actual),06/04/2022,value_eur,375866171.10,282411860.90,391513701.40,91532137.94,115321377.20,613847.83,350535.30,313399.89,443176.76,112659.56
default,v2,USD60/bbl (actual),07/04/2022,value_eur,373573080.70,286217371.40,387477356.40,93774678.02,104977292.10,613235.02,349356.26,311610.21,453127.26,102490.63
default,v2,USD60/bbl (actual),08/04/2022,value_eur,372561958.00,296924206.90,381062053.30,100372947.90,111495032.10,615303.50,361255.42,308734.76,494084.54,107013.33
default,v2,USD60/bbl (actual),09/04/2022,value_eur,366687373.20,291199493.60,373873990.90,101494575.00,121711084.50,610364.33,354720.77,305640.48,497319.75,116853.19
default,v2,USD60/bbl (actual),10/04/2022,value_eur,358553039.30,289913305.00,366194606.20,101955436.60,124220338.20,600950.03,351080.18,302264.52,499766.46,116524.07
default,v2,USD60/bbl (actual),11/04/2022,value_eur,365959158.50,279715353.30,359596085.60,105153964.40,128338893.50,616990.09,334329.77,299893.77,514570.38,121545.37
default,v2,USD60/bbl (actual),12/04/2022,value_eur,360232679.50,290174247.20,351130446.00,103929587.00,108421400.90,612348.22,346013.83,296292.45,508547.38,103248.42
default,v2,USD60/bbl (actual),13/04/2022,value_eur,372927335.00,289126145.10,341667197.80,103061911.20,105300943.40,643041.32,343251.93,292044.46,506559.80,98706.73
default,v2,USD60/bbl (actual),14/04/2022,value_eur,376715599.30,303192108.70,332894112.70,103481648.70,112367664.20,652220.04,355996.50,288304.26,508158.30,104096.22
default,v2,USD60/bbl (actual),15/04/2022,value_eur,363876836.00,309946389.90,325629002.20,105726974.10,125833744.50,639570.04,365294.74,286151.13,516717.37,118446.91
default,v2,USD60/bbl (actual),16/04/2022,value_eur,371272324.40,315789248.90,317738956.90,103436062.50,116598126.40,654451.50,376649.22,283346.36,507916.37,108280.09
default,v2,USD60/bbl (actual),17/04/2022,value_eur,378087373.20,345552885.40,309982274.40,109099583.50,108034703.40,669852.80,410341.90,280491.96,533044.73,102714.15
default,v2,USD60/bbl (actual),18/04/2022,value_eur,386881251.70,330002735.20,302492687.10,106253325.20,111063455.60,690171.12,393623.02,277517.72,519933.51,108030.75
default,v2,USD60/bbl (actual),19/04/2022,value_eur,387005323.00,331016891.50,295261483.20,111920762.50,111012688.30,691399.23,400062.43,274496.75,544741.01,107943.32
default,v2,USD60/bbl (actual),20/04/2022,value_eur,377715207.40,319146408.50,288958672.60,107316136.40,100633507.40,677561.48,381235.81,271907.88,522743.23,98078.49
default,v2,USD60/bbl (actual),21/04/2022,value_eur,369498338.30,331882225.90,283802757.40,108443619.40,103208529.40,664641.16,398974.88,269694.30,531347.23,102056.60
default,v2,USD60/bbl (actual),22/04/2022,value_eur,363113286.40,319264358.10,280085697.30,103619400.40,96252817.19,656064.70,387611.55,268113.11,499564.87,96951.61
default,v2,USD60/bbl (actual),23/04/2022,value_eur,352012058.10,305964726.00,276713782.60,102709188.70,89838343.40,637794.01,367817.79,266577.80,499134.37,91708.07
default,v2,USD60/bbl (actual),24/04/2022,value_eur,355454795.40,312218157.70,273556001.40,101754761.90,82049422.29,645021.96,374303.68,265096.71,493593.87,86464.52
default,v2,USD60/bbl (actual),25/04/2022,value_eur,359556320.50,325668759.50,270101548.30,102404781.50,82106500.01,658559.76,388515.36,263323.63,497942.59,86764.53
default,v2,USD60/bbl (actual),26/04/2022,value_eur,363148978.40,314970035.60,267400796.10,105412686.20,77074105.04,666062.19,376775.18,262039.32,510169.01,80025.76
default,v2,USD60/bbl (actual),27/04/2022,value_eur,357002813.70,321421776.20,265217723.70,107764337.10,75829657.95,651828.06,381254.17,261054.00,522706.80,79721.66
default,v2,USD60/bbl (actual),28/04/2022,value_eur,345519821.20,314222164.10,262398721.10,109909327.10,72172321.65,631393.56,373376.92,259577.76,535259.51,79209.10
default,v2,USD60/bbl (actual),29/04/2022,value_eur,366408694.30,308225189.40,260440303.20,107850445.20,67501620.49,671063.57,366601.14,258782.91,531419.23,74330.50
default,v2,USD60/bbl (actual),30/04/2022,value_eur,369082925.40,295500775.50,259811203.40,102579298.30,61366725.73,679893.39,348347.75,258938.62,507669.09,69074.45
default,v2,USD60/bbl (actual),01/05/2022,value_eur,370028769.10,263028015.80,260902776.50,101917890.30,55928028.88,680522.99,311363.02,259910.35,508431.23,64347.60
default,v2,USD60/bbl (actual),02/05/2022,value_eur,380781973.30,264100177.30,262515285.60,107930697.60,42553134.52,703087.16,312502.87,261276.19,535777.31,49237.97
default,v2,USD60/bbl (actual),03/05/2022,value_eur,380204556.00,262895294.60,264161807.80,105323093.00,43976556.57,706890.95,306462.20,262696.98,528341.10,49670.23
default,v2,USD60/bbl (actual),04/05/2022,value_eur,382067092.10,274760766.30,265889267.30,102648568.30,51494654.09,712012.05,323429.00,264127.04,515597.24,59617.41
default,v2,USD60/bbl (actual),05/05/2022,value_eur,377866055.70,260285356.00,267691652.80,101049317.10,65312599.49,704633.66,303656.26,265691.44,504110.61,71407.47
default,v2,USD60/bbl (actual),06/05/2022,value_eur,378858651.20,257927240.90,269586335.20,100530356.20,61810370.75,704955.98,300820.07,267323.37,494995.39,66507.69
default,v2,USD60/bbl (actual),07/05/2022,value_eur,389089256.90,269827231.20,271625569.90,103456888.70,71674596.43,726412.51,312534.36,268964.98,508551.83,76646.16
default,v2,USD60/bbl (actual),08/05/2022,value_eur,391075016.10,261073480.00,274155012.70,99442398.65,70540946.35,727096.95,304437.79,270994.94,490379.62,76305.47
default,v2,USD60/bbl (actual),09/05/2022,value_eur,384415670.60,249306779.30,275631412.00,96300796.16,80275515.14,714353.42,296445.24,272113.53,476664.26,86067.58
default,v2,USD60/bbl (actual),10/05/2022,value_eur,396522401.30,245016894.00,277141380.60,96569367.09,88645314.05,738261.34,291948.96,273184.97,483891.12,95907.44
default,v2,USD60/bbl (actual),11/05/2022,value_eur,395236023.50,258977133.20,277761424.70,97012057.46,86285479.17,734909.33,312123.57,273500.05,486276.49,95564.32
default,v2,USD60/bbl (actual),12/05/2022,value_eur,409627365.60,259605850.10,277586042.60,89531296.72,88191474.05,761799.82,314805.82,273177.25,449649.63,95930.93
default,v2,USD60/bbl (actual),13/05/2022,value_eur,391675157.50,258406718.80,277743813.00,91090510.28,87973085.02,725039.94,312254.18,273050.61,454697.35,96247.54
default,v2,USD60/bbl (actual),14/05/2022,value_eur,384195175.50,259071731.70,277822332.80,99295558.54,87973085.02,706607.80,313232.48,272915.67,494340.21,96247.54
default,v2,USD60/bbl (actual),15/05/2022,value_eur,382193346.70,255259700.80,276187340.70,95974586.32,98445815.35,704290.03,307819.60,271899.68,473423.78,110185.77
default,v2,USD60/bbl (actual),16/05/2022,value_eur,361667492.40,277113605.30,273157691.80,92515180.96,104280372.60,661764.25,331684.29,269667.95,456529.43,116008.81
default,v2,USD60/bbl (actual),17/05/2022,value_eur,363251714.00,266598760.50,269599884.40,98621761.87,109908266.00,661739.12,322771.31,266946.85,487682.07,125725.84
default,v2,USD60/bbl (actual),18/05/2022,value_eur,365901417.00,249503594.40,266089503.50,102383948.20,102390168.50,664826.29,299746.99,264246.68,508527.21,115778.66
default,v2,USD60/bbl (actual),19/05/2022,value_eur,381997499.60,251124471.60,262856119.50,97903178.91,85997201.10,693621.17,306234.95,261671.48,487833.43,100010.50
default,v2,USD60/bbl (actual),20/05/2022,value_eur,382921603.20,257525261.90,259508027.70,101611098.50,95248175.26,693725.52,309163.23,259013.00,508599.43,110458.04
default,v2,USD60/bbl (actual),21/05/2022,value_eur,382135647.00,251393923.60,255532639.30,96949151.97,87075190.04,690288.19,302147.01,255835.51,485175.85,101247.40
default,v2,USD60/bbl (actual),22/05/2022,value_eur,369582233.50,258475201.30,250831118.30,104027921.20,88987211.38,666623.54,312931.81,252094.37,519559.43,105853.79
default,v2,USD60/bbl (actual),23/05/2022,value_eur,369999589.40,265616398.90,246161236.40,106903355.60,75077009.56,665419.12,320737.37,248375.98,534063.71,90770.38
default,v2,USD60/bbl (actual),24/05/2022,value_eur,377272681.60,268468455.40,242429988.90,107289346.60,66879029.20,675860.56,324468.61,245398.99,527610.14,81211.13
default,v2,USD60/bbl (actual),25/05/2022,value_eur,383678075.60,255706958.70,239790032.30,106514144.40,75970056.57,690300.65,309976.17,243347.10,519944.28,91084.86
default,v2,USD60/bbl (actual),26/05/2022,value_eur,394895910.60,235082266.30,238013880.80,106964987.60,76166390.38,709632.38,283870.92,241978.14,527225.35,91664.36
default,v2,USD60/bbl (actual),27/05/2022,value_eur,402051480.60,230427013.10,235792706.20,107579474.00,79833148.31,721500.24,277962.09,240240.26,533473.21,96475.32
default,v2,USD60/bbl (actual),28/05/2022,value_eur,403142597.70,232036702.80,233327094.50,100480180.70,81466943.77,723191.12,281304.02,238302.88,499634.78,99048.82
default,v2,USD60/bbl (actual),29/05/2022,value_eur,401696470.30,234902831.60,230799281.10,100685683.70,75346394.72,717231.17,284765.97,236348.57,501090.28,89547.11
default,v2,USD60/bbl (actual),30/05/2022,value_eur,426775799.80,218372641.60,229131777.40,99123694.94,77626197.24,763893.79,268144.48,235201.37,496168.78,92993.88
default,v2,USD60/bbl (actual),31/05/2022,value_eur,428464209.80,226461401.90,226992499.30,93587134.55,66720119.16,766408.31,275424.58,233600.31,465441.85,78248.28
default,v2,USD60/bbl (actual),01/06/2022,value_eur,426603153.20,245716867.00,225897263.00,94285155.07,74509460.89,762176.24,296485.37,233170.56,467031.81,88088.14
default,v2,USD60/bbl (actual),02/06/2022,value_eur,413114805.10,247008925.10,224523767.80,98812516.42,74509460.89,736455.30,293819.83,232498.61,489577.97,88088.14
default,v2,USD60/bbl (actual),03/06/2022,value_eur,411569557.70,237987954.70,222945447.90,92283999.74,71645172.60,732720.37,286256.12,231579.03,459342.78,85160.02
default,v2,USD60/bbl (actual),04/06/2022,value_eur,414580663.60,247886331.80,222213319.20,92475815.94,78232790.85,736288.81,298636.27,231482.82,459845.23,94731.79
default,v2,USD60/bbl (actual),05/06/2022,value_eur,420051270.00,250968149.40,221746820.00,86254090.70,81562710.59,746775.25,298308.74,231606.68,428668.25,95198.66
default,v2,USD60/bbl (actual),06/06/2022,value_eur,440546281.60,241222508.90,221205205.60,85594816.92,89642789.96,784912.70,283244.72,231707.47,423448.70,105437.53
default,v2,USD60/bbl (actual),07/06/2022,value_eur,427742798.40,239783652.90,220185863.00,86735736.10,90207772.62,760731.07,279292.98,231419.21,434305.80,105942.04
default,v2,USD60/bbl (actual),08/06/2022,value_eur,429844022.70,241926528.00,219131970.80,83098321.05,81338347.57,761961.94,278589.10,231127.05,419685.75,96068.31
default,v2,USD60/bbl (actual),09/06/2022,value_eur,403626859.90,258114713.10,217803308.70,88429185.47,76045643.65,712186.68,297895.40,230609.43,446086.48,90470.98
default,v2,USD60/bbl (actual),10/06/2022,value_eur,406493224.70,264840916.80,216551880.40,89290343.15,63194602.02,715974.43,310477.97,230173.19,448761.93,75416.12
default,v2,USD60/bbl (actual),11/06/2022,value_eur,430094438.20,266258816.90,215176492.40,90847318.12,66493040.28,760709.77,312026.94,229595.61,455327.10,78086.16
default,v2,USD60/bbl (actual),12/06/2022,value_eur,438621409.20,276051350.80,213913308.80,90263122.16,61593270.68,777712.08,324370.46,229114.06,452334.48,73120.45
default,v2,USD60/bbl (actual),13/06/2022,value_eur,430193066.70,270799143.60,210926982.50,88986797.52,63304779.58,757130.04,317028.07,227119.04,444954.79,75573.26
default,v2,USD60/bbl (actual),14/06/2022,value_eur,424704781.30,263852378.30,208204350.40,85334967.79,72852133.27,746184.49,309921.82,225339.90,428335.17,86060.35
default,v2,USD60/bbl (actual),15/06/2022,value_eur,429291395.00,250467936.00,204053854.60,87237302.75,75144361.25,749147.46,293552.55,222033.90,437274.67,90527.00
default,v2,USD60/bbl (actual),16/06/2022,value_eur,431528293.90,247075988.20,198531557.50,88618750.93,77777395.80,751092.36,286261.00,217513.67,442839.74,95067.11
default,v2,USD60/bbl (actual),17/06/2022,value_eur,433853057.40,282184950.90,193519991.20,93390965.58,77466732.66,753971.31,329924.82,213386.10,466686.38,97279.31
default,v2,USD60/bbl (actual),18/06/2022,value_eur,441269429.60,283934917.10,188906257.90,92863279.83,73833480.84,770632.28,334995.50,209409.40,465689.81,92457.84
default,v2,USD60/bbl (actual),19/06/2022,value_eur,428861437.00,275621863.70,184324531.10,93997988.87,69562617.16,747371.02,323771.53,205378.51,474747.38,88615.59
default,v2,USD60/bbl (actual),20/06/2022,value_eur,412773009.90,294859019.70,180011790.30,99979454.91,64146633.19,709799.75,347277.17,201449.89,507039.67,82973.04
default,v2,USD60/bbl (actual),21/06/2022,value_eur,420268105.40,284067684.50,174439250.50,103565825.00,63409831.97,722082.32,334359.63,196239.63,521230.74,82187.92
default,v2,USD60/bbl (actual),22/06/2022,value_eur,414337445.90,283173259.40,168919196.90,105883135.30,59924052.71,704635.76,330684.84,190989.99,529833.60,77275.00
default,v2,USD60/bbl (actual),23/06/2022,value_eur,435517602.80,285913154.50,163718900.80,98183831.87,64670720.03,739309.38,331604.42,185949.22,488880.45,82907.52
default,v2,USD60/bbl (actual),24/06/2022,value_eur,422765932.90,278655448.60,158630315.10,98691465.66,71947540.69,714627.60,318744.21,180912.96,489209.17,92765.67
default,v2,USD60/bbl (actual),25/06/2022,value_eur,413138862.60,276575759.30,153819719.30,99033927.77,67015306.97,692961.43,313400.32,176047.17,490880.52,87522.13
default,v2,USD60/bbl (actual),26/06/2022,value_eur,427368735.40,273577658.20,149028734.90,98728829.46,71667545.99,712857.46,306005.40,171098.88,493011.60,92765.67
default,v2,USD60/bbl (actual),27/06/2022,value_eur,410220738.70,274067222.60,146921259.10,101751060.50,61841677.30,685105.68,306193.80,168365.14,510516.10,81043.04
default,v2,USD60/bbl (actual),28/06/2022,value_eur,408720791.20,277413956.10,146790793.10,103948657.40,62322417.33,680293.24,308867.45,167295.54,521736.74,81686.95
default,v2,USD60/bbl (actual),29/06/2022,value_eur,412725416.90,281632320.10,146940871.40,101759929.60,55652796.17,690805.21,315671.17,166401.08,512385.74,72527.27
